id	species	dS	dN	dNdS	clade	clade_group	dS_added
Centruroides_sculpturatus_6	Centruroides_sculpturatus	9.14950422894302	0.908821899008249	0.0993301796761112	Arachnida	Other Invertebrates	0.560460816840211
Centruroides_sculpturatus_7	Centruroides_sculpturatus	9.55246129992235	0.950231933849166	0.0994750885676857	Arachnida	Other Invertebrates	0.402957070979333
Centruroides_sculpturatus_8	Centruroides_sculpturatus	10.0932166322756	1.00605511804665	0.0996763623233379	Arachnida	Other Invertebrates	0.540755332353267
Centruroides_sculpturatus_9	Centruroides_sculpturatus	12.5801587128349	1.2733751675313	0.101220914346028	Arachnida	Other Invertebrates	2.48694208055928
Cephus_cinctus_0	Cephus_cinctus	2.43229457772644	0.228333920883617	0.0938759322059789	Hymenoptera	Hymenoptera	-10.1478641351085
Cephus_cinctus_1	Cephus_cinctus	2.6804865524562	0.253170512529154	0.0944494619072675	Hymenoptera	Hymenoptera	0.24819197472976
Cephus_cinctus_2	Cephus_cinctus	2.98422325679412	0.286128133245392	0.0958802705507942	Hymenoptera	Hymenoptera	0.303736704337921
Cephus_cinctus_3	Cephus_cinctus	3.7015604968175	0.370890778789504	0.100198491719475	Hymenoptera	Hymenoptera	0.717337240023384
Cephus_cinctus_4	Cephus_cinctus	3.95506239219544	0.400962223318256	0.101379493812659	Hymenoptera	Hymenoptera	0.253501895377936
Cephus_cinctus_5	Cephus_cinctus	5.42862698374903	0.557495053265785	0.10269540621131	Hymenoptera	Hymenoptera	1.47356459155359
Cephus_cinctus_6	Cephus_cinctus	5.70206876781827	0.587293039907267	0.102996484928746	Hymenoptera	Hymenoptera	0.273441784069242
Cephus_cinctus_7	Cephus_cinctus	5.81742510209394	0.600495839435052	0.103223647730146	Hymenoptera	Hymenoptera	0.115356334275673
Cephus_cinctus_8	Cephus_cinctus	6.25303700711767	0.649529331569204	0.103874218372586	Hymenoptera	Hymenoptera	0.435611905023728
Ceratitis_capitata_0	Ceratitis_capitata	1.4247193282862	0.126025952433342	0.0884566875252121	Diptera	Lepido Diptera	-4.82831767883147
Ceratitis_capitata_1	Ceratitis_capitata	3.30133782557884	0.319683878240871	0.0968346455682157	Diptera	Lepido Diptera	1.87661849729264
Ceratitis_capitata_2	Ceratitis_capitata	3.68877396957982	0.361734554478969	0.0980636269562957	Diptera	Lepido Diptera	0.387436144000978
Ceratitis_capitata_3	Ceratitis_capitata	5.99054879142425	0.597119868889922	0.0996769894846239	Diptera	Lepido Diptera	2.30177482184443
Ceratitis_capitata_4	Ceratitis_capitata	6.98327455610388	0.706152635964954	0.101120560317613	Diptera	Lepido Diptera	0.99272576467963
Ceratitis_capitata_5	Ceratitis_capitata	7.58829934597036	0.767065038092365	0.101085237036636	Diptera	Lepido Diptera	0.605024789866479
Ceratitis_capitata_6	Ceratitis_capitata	9.78019189393215	0.993301235101536	0.101562550701874	Diptera	Lepido Diptera	2.19189254796179
Ceratitis_capitata_7	Ceratitis_capitata	10.5506744603498	1.07103541441321	0.101513454750049	Diptera	Lepido Diptera	0.770482566417659
Ceratitis_capitata_8	Ceratitis_capitata	11.2180530815532	1.14874075726624	0.102401080554273	Diptera	Lepido Diptera	0.667378621203435
Ceratitis_capitata_9	Ceratitis_capitata	13.7049951621125	1.41606080675089	0.10332442952374	Diptera	Lepido Diptera	2.48694208055928
Ceratosolen_solmsi_0	Ceratosolen_solmsi	2.09445867919022	0.233129236702405	0.111307632381909	Hymenoptera	Hymenoptera	-11.6105364829223
Ceratosolen_solmsi_1	Ceratosolen_solmsi	2.56701987615402	0.287472165091435	0.111986731291748	Hymenoptera	Hymenoptera	0.472561196963793
Ceratosolen_solmsi_2	Ceratosolen_solmsi	4.03143542728163	0.452979126843474	0.112361746830437	Hymenoptera	Hymenoptera	1.46441555112761
Ceratosolen_solmsi_3	Ceratosolen_solmsi	4.45405415136823	0.501302839976576	0.112549785642499	Hymenoptera	Hymenoptera	0.422618724086605
Ceratosolen_solmsi_4	Ceratosolen_solmsi	4.7359927626672	0.535453734664497	0.113060505262035	Hymenoptera	Hymenoptera	0.281938611298973
Ceratosolen_solmsi_5	Ceratosolen_solmsi	5.45333000269059	0.620216380208609	0.113731679524732	Hymenoptera	Hymenoptera	0.717337240023383
Ceratosolen_solmsi_6	Ceratosolen_solmsi	5.70683189806852	0.650287824737362	0.113949006445669	Hymenoptera	Hymenoptera	0.253501895377936
Ceratosolen_solmsi_7	Ceratosolen_solmsi	7.18039648962211	0.806820654684891	0.112364359802553	Hymenoptera	Hymenoptera	1.47356459155359
Ceratosolen_solmsi_8	Ceratosolen_solmsi	7.45383827369136	0.836618641326373	0.112239977660805	Hymenoptera	Hymenoptera	0.273441784069242
Ceratosolen_solmsi_9	Ceratosolen_solmsi	7.56919460796703	0.849821440854157	0.112273694213076	Hymenoptera	Hymenoptera	0.115356334275673
Ceratotherium_simum_0	Ceratotherium_simum	0.208485977678381	0.022856123653719	0.109629069102085	Mammalia	Mammalia	-7.36070863028865
Ceratotherium_simum_1	Ceratotherium_simum	0.324136074108472	0.0346960405042116	0.107041589245017	Mammalia	Mammalia	0.115650096430091
Ceratotherium_simum_2	Ceratotherium_simum	0.324137010070101	0.0357853928113939	0.110402057462228	Mammalia	Mammalia	0.000000935961628367732
Ceratotherium_simum_3	Ceratotherium_simum	0.324137672003903	0.0357854290520448	0.110401943812362	Mammalia	Mammalia	0.000000661933802048598
Ceratotherium_simum_4	Ceratotherium_simum	0.366120344412269	0.0388141752815768	0.106014800526545	Mammalia	Mammalia	0.0419826724083661
Ceratotherium_simum_5	Ceratotherium_simum	0.448870931372983	0.0467680155560733	0.104190341337145	Mammalia	Mammalia	0.0827505869607144
Ceratotherium_simum_6	Ceratotherium_simum	0.551387580942003	0.0560842272377099	0.101714708811349	Mammalia	Mammalia	0.10251664956902
Ceratotherium_simum_7	Ceratotherium_simum	1.39004210554911	0.14542319436906	0.104617834084683	Mammalia	Mammalia	0.838654524607107
Ceratotherium_simum_8	Ceratotherium_simum	1.72410427948262	0.180800570008472	0.104866377376389	Mammalia	Mammalia	0.33406217393351
Ceratotherium_simum_9	Ceratotherium_simum	2.27938253928893	0.236650240203438	0.103822081692906	Mammalia	Mammalia	0.555278259806305
Cervus_elaphus_0	Cervus_elaphus	0.143327837214431	0.0541473156095776	0.377786455596678	Mammalia	Mammalia	-2.13605470207449
Cervus_elaphus_1	Cervus_elaphus	0.228434989485839	0.0636940060914377	0.278827714768215	Mammalia	Mammalia	0.0851071522714082
Cervus_elaphus_2	Cervus_elaphus	0.526521043270781	0.0941153183616129	0.178749395801852	Mammalia	Mammalia	0.298086053784942
Cervus_elaphus_3	Cervus_elaphus	0.583979907208483	0.10022735924019	0.171628095424196	Mammalia	Mammalia	0.0574588639377017
Cervus_elaphus_4	Cervus_elaphus	0.62328404774978	0.103831619253991	0.166587961987557	Mammalia	Mammalia	0.0393041405412973
Cervus_elaphus_5	Cervus_elaphus	0.755719719633879	0.117780092121809	0.155851553243667	Mammalia	Mammalia	0.132435671884099
Cervus_elaphus_6	Cervus_elaphus	0.797702392042245	0.120808838351341	0.151446002364429	Mammalia	Mammalia	0.0419826724083661
Cervus_elaphus_7	Cervus_elaphus	0.880452979002959	0.128762678625837	0.146245945776287	Mammalia	Mammalia	0.0827505869607144
Cervus_elaphus_8	Cervus_elaphus	0.982969628571979	0.138078890307474	0.140471166446993	Mammalia	Mammalia	0.10251664956902
Cervus_elaphus_9	Cervus_elaphus	1.82162415317909	0.227417857438824	0.124843457439854	Mammalia	Mammalia	0.838654524607107
Chelonus_insularis_0	Chelonus_insularis	3.55944598539263	0.390005440152054	0.109569141308105	Hymenoptera	Hymenoptera	1.73782183221354
Chelonus_insularis_1	Chelonus_insularis	3.8413845966916	0.424156334839975	0.110417565376109	Hymenoptera	Hymenoptera	0.281938611298973
Chelonus_insularis_2	Chelonus_insularis	4.55872183671499	0.508918980384087	0.111636331106092	Hymenoptera	Hymenoptera	0.717337240023383
Chelonus_insularis_3	Chelonus_insularis	4.81222373209292	0.538990424912839	0.112004440134046	Hymenoptera	Hymenoptera	0.253501895377936
Chelonus_insularis_4	Chelonus_insularis	6.28578832364651	0.695523254860368	0.110650123588139	Hymenoptera	Hymenoptera	1.47356459155359
Chelonus_insularis_5	Chelonus_insularis	6.55923010771575	0.72532124150185	0.110580240301166	Hymenoptera	Hymenoptera	0.273441784069242
Chelonus_insularis_6	Chelonus_insularis	6.67458644199143	0.738524041029635	0.110647161056062	Hymenoptera	Hymenoptera	0.115356334275673
Chelonus_insularis_7	Chelonus_insularis	7.11019834701515	0.787557533163787	0.110764495549467	Hymenoptera	Hymenoptera	0.435611905023728
Chiroxiphia_lanceolata_0	Chiroxiphia_lanceolata	0.063165082227425	0.00858827068137465	0.135965479320564	Aves	Aves	-7.04703326478773
Chiroxiphia_lanceolata_1	Chiroxiphia_lanceolata	0.324259769450733	0.036175005358422	0.111561805584761	Aves	Aves	0.261094687223308
Chiroxiphia_lanceolata_2	Chiroxiphia_lanceolata	0.71202185278629	0.0679736619770655	0.0954656963280978	Aves	Aves	0.387762083335557
Chiroxiphia_lanceolata_3	Chiroxiphia_lanceolata	0.83296167889685	0.0815141725227867	0.0978606514416625	Aves	Aves	0.120939826110561
Chiroxiphia_lanceolata_4	Chiroxiphia_lanceolata	1.01550122953162	0.0985166271122155	0.097012809287936	Aves	Aves	0.182539550634768
Chiroxiphia_lanceolata_5	Chiroxiphia_lanceolata	1.74919440768298	0.175027654351294	0.100061864811893	Aves	Aves	0.733693178151361
Chiroxiphia_lanceolata_6	Chiroxiphia_lanceolata	1.92080769768364	0.193368068975873	0.10067018640599	Aves	Aves	0.171613290000661
Chiroxiphia_lanceolata_7	Chiroxiphia_lanceolata	2.22077792203301	0.223353621099369	0.10057449638859	Aves	Aves	0.299970224349369
Chiroxiphia_lanceolata_8	Chiroxiphia_lanceolata	2.65904337184482	0.268490519269506	0.100972598684327	Aves	Aves	0.438265449811814
Chiroxiphia_lanceolata_9	Chiroxiphia_lanceolata	3.33182203540682	0.361616830711094	0.108534257492819	Aves	Aves	0.672778663561998
Chloebia_gouldiae_0	Erythrura_gouldiae	0.142861815914784	0.0195093979508016	0.136561318543219	NA	NA	-3.18896021949204
Chloebia_gouldiae_1	Erythrura_gouldiae	0.237830926203099	0.0309719465999599	0.13022674172118	NA	NA	0.0949691102883148
Chloebia_gouldiae_2	Erythrura_gouldiae	0.237830948133638	0.0309719469339136	0.130226731117055	NA	NA	0.0000000219305393567293
Chloebia_gouldiae_3	Erythrura_gouldiae	0.297639490266953	0.0397123991123761	0.133424496449574	NA	NA	0.0598085421333141
Chloebia_gouldiae_4	Erythrura_gouldiae	0.358565558735727	0.0460097714082261	0.128316204072842	NA	NA	0.0609260684687747
Chloebia_gouldiae_5	Erythrura_gouldiae	0.563546842767123	0.0672445441983213	0.119323788361829	NA	NA	0.204981284031396
Chloebia_gouldiae_6	Erythrura_gouldiae	0.95130892610268	0.0990432008169648	0.10411255281996	NA	NA	0.387762083335557
Chloebia_gouldiae_7	Erythrura_gouldiae	1.07224875221324	0.112583711362686	0.104997754607129	NA	NA	0.120939826110561
Chloebia_gouldiae_8	Erythrura_gouldiae	1.25478830284801	0.129586165952115	0.103273329579174	NA	NA	0.182539550634768
Chloebia_gouldiae_9	Erythrura_gouldiae	1.98848148099937	0.206097193191193	0.103645518029976	NA	NA	0.733693178151361
Cimex_lectularius_0	Cimex_lectularius	4.15910943740566	0.41159226702887	0.0989616342689003	Hemiptera	Other Insecta	2.17062795640629
Cimex_lectularius_1	Cimex_lectularius	6.15722529313194	0.628644746182494	0.102098707819529	Hemiptera	Other Insecta	1.99811585572628
Cimex_lectularius_2	Cimex_lectularius	7.30669086646288	0.742749135581557	0.101653285893169	Hemiptera	Other Insecta	1.14946557333093
Cimex_lectularius_3	Cimex_lectularius	7.70964793744221	0.784159170422474	0.101711411050844	Hemiptera	Other Insecta	0.402957070979334
Cimex_lectularius_4	Cimex_lectularius	8.25040326979548	0.839982354619953	0.101811066338431	Hemiptera	Other Insecta	0.540755332353267
Cimex_lectularius_5	Cimex_lectularius	10.7373453503548	1.10730240410461	0.1031262726469	Hemiptera	Other Insecta	2.48694208055928
Cimex_lectularius_6	Cimex_lectularius	11.3330113937933	1.1672661516479	0.10299699798124	Hemiptera	Other Insecta	0.595666043438563
Cimex_lectularius_7	Cimex_lectularius	11.5812033685231	1.19210274329344	0.102934272489636	Hemiptera	Other Insecta	0.24819197472976
Cimex_lectularius_8	Cimex_lectularius	11.884940072861	1.22506036400968	0.103076696769139	Hemiptera	Other Insecta	0.303736704337922
Cimex_lectularius_9	Cimex_lectularius	12.6022773128844	1.30982300955379	0.103935421910978	Hemiptera	Other Insecta	0.717337240023383
Cloeon_dipterum_0	Cloeon_dipterum	6.0180376884894	0.643747738781382	0.106969708749526	Ephemeroptera	Other Insecta	-6.58423962439498
Cloeon_dipterum_1	Cloeon_dipterum	6.57849850532961	0.698956678473965	0.10624866417583	Ephemeroptera	Other Insecta	0.560460816840211
Cloeon_dipterum_2	Cloeon_dipterum	6.98145557630895	0.740366713314882	0.10604761503135	Ephemeroptera	Other Insecta	0.402957070979334
Cloeon_dipterum_3	Cloeon_dipterum	7.52221090866222	0.796189897512361	0.105845197267137	Ephemeroptera	Other Insecta	0.540755332353267
Cloeon_dipterum_4	Cloeon_dipterum	10.0091529892215	1.06350994699701	0.106253740765304	Ephemeroptera	Other Insecta	2.48694208055928
Cloeon_dipterum_5	Cloeon_dipterum	10.6048190326601	1.12347369454031	0.105939921377282	Ephemeroptera	Other Insecta	0.595666043438563
Cloeon_dipterum_6	Cloeon_dipterum	10.8530110073898	1.14831028618585	0.105805687048872	Ephemeroptera	Other Insecta	0.24819197472976
Cloeon_dipterum_7	Cloeon_dipterum	11.1567477117277	1.18126790690209	0.105879234470845	Ephemeroptera	Other Insecta	0.303736704337922
Cloeon_dipterum_8	Cloeon_dipterum	11.8740849517511	1.2660305524462	0.106621315039479	Ephemeroptera	Other Insecta	0.717337240023383
Cloeon_dipterum_9	Cloeon_dipterum	12.1275868471291	1.29610199697495	0.106872209064557	Ephemeroptera	Other Insecta	0.253501895377937
Clonorchis_sinensis_0	Clonorchis_sinensis	4.75086460437006	0.48174597752752	0.101401748448985	Platyhelminthes	Other Invertebrates	-7.376722242759
Clonorchis_sinensis_1	Clonorchis_sinensis	7.01882454902104	0.683423204644797	0.0973700368019768	Platyhelminthes	Other Invertebrates	2.26795994465098
Clonorchis_sinensis_2	Clonorchis_sinensis	11.7913765547702	1.17424165286086	0.0995847810818854	Platyhelminthes	Other Invertebrates	4.77255200574913
Clonorchis_sinensis_3	Clonorchis_sinensis	12.6221141796819	1.25556830793457	0.0994736927634263	Platyhelminthes	Other Invertebrates	0.830737624911777
Clonorchis_sinensis_4	Clonorchis_sinensis	14.0668648973418	1.40068536208021	0.0995733855626136	Platyhelminthes	Other Invertebrates	1.44475071765984
Clonorchis_sinensis_5	Clonorchis_sinensis	14.6819935028514	1.46102740790926	0.0995115144020132	Platyhelminthes	Other Invertebrates	0.615128605509607
Clonorchis_sinensis_6	Clonorchis_sinensis	15.6674837998613	1.56670219790993	0.0999970523616434	Platyhelminthes	Other Invertebrates	0.985490297009944
Clonorchis_sinensis_7	Clonorchis_sinensis	16.728900151971	1.66778047836132	0.0996945682747005	Platyhelminthes	Other Invertebrates	1.06141635210969
Clonorchis_sinensis_8	Clonorchis_sinensis	17.2893609688112	1.72298941805391	0.0996560498194268	Platyhelminthes	Other Invertebrates	0.560460816840209
Clonorchis_sinensis_9	Clonorchis_sinensis	17.6923180397906	1.76439945289482	0.099726867272374	Platyhelminthes	Other Invertebrates	0.402957070979333
Colossoma_macropomum_0	Colossoma_macropomum	0.804803217486519	0.0823209808753155	0.102287092157027	Teleostei	Teleostei	-16.887514822304
Colossoma_macropomum_1	Colossoma_macropomum	1.33740892979372	0.139556253170244	0.104348228923347	Teleostei	Teleostei	0.5326057123072
Colossoma_macropomum_2	Colossoma_macropomum	1.96215287554604	0.211013956560327	0.107542057089514	Teleostei	Teleostei	0.624743945752321
Colossoma_macropomum_3	Colossoma_macropomum	2.30123100709547	0.252459192576956	0.109706149360294	Teleostei	Teleostei	0.339078131549435
Colossoma_macropomum_4	Colossoma_macropomum	3.30643516951067	0.378904893451958	0.114596196213348	Teleostei	Teleostei	1.00520416241519
Colossoma_macropomum_5	Colossoma_macropomum	6.41340096337471	0.688614024283406	0.107371116856081	Teleostei	Teleostei	3.10696579386405
Colossoma_macropomum_6	Colossoma_macropomum	7.2762851676983	0.77030168986618	0.105864692231386	Teleostei	Teleostei	0.862884204323588
Colossoma_macropomum_7	Colossoma_macropomum	7.83611322461622	0.829695167798733	0.105880957053089	Teleostei	Teleostei	0.559828056917919
Colossoma_macropomum_8	Colossoma_macropomum	8.55815193105848	0.904782075923344	0.105721665519841	Teleostei	Teleostei	0.722038706442254
Colossoma_macropomum_9	Colossoma_macropomum	9.47434615207415	1.01068612695059	0.106676081993197	Teleostei	Teleostei	0.916194221015676
Contarinia_nasturtii_0	Contarinia_nasturtii	4.8314421332394	0.495330879755696	0.102522366220205	Diptera	Lepido Diptera	-4.64290401883475
Contarinia_nasturtii_1	Contarinia_nasturtii	5.43646692310588	0.556243281883107	0.102317054394092	Diptera	Lepido Diptera	0.605024789866479
Contarinia_nasturtii_2	Contarinia_nasturtii	7.62835947106766	0.782479478892278	0.102575066350768	Diptera	Lepido Diptera	2.19189254796179
Contarinia_nasturtii_3	Contarinia_nasturtii	8.39884203748532	0.860213658203955	0.102420506822808	Diptera	Lepido Diptera	0.77048256641766
Contarinia_nasturtii_4	Contarinia_nasturtii	9.06622065868876	0.937919001056982	0.103452037664461	Diptera	Lepido Diptera	0.667378621203433
Contarinia_nasturtii_5	Contarinia_nasturtii	11.553162739248	1.20523905054163	0.104321135064361	Diptera	Lepido Diptera	2.48694208055928
Contarinia_nasturtii_6	Contarinia_nasturtii	12.1488287826866	1.26520279808493	0.104141956456575	Diptera	Lepido Diptera	0.595666043438563
Contarinia_nasturtii_7	Contarinia_nasturtii	12.3970207574164	1.29003938973047	0.104060436372079	Diptera	Lepido Diptera	0.24819197472976
Contarinia_nasturtii_8	Contarinia_nasturtii	12.7007574617543	1.32299701044671	0.104166780164934	Diptera	Lepido Diptera	0.303736704337922
Contarinia_nasturtii_9	Contarinia_nasturtii	13.4180947017777	1.40775965599082	0.104915018657926	Diptera	Lepido Diptera	0.717337240023383
Coptotermes_formosanus_0	Coptotermes_formosanus	0.874458064530257	0.138608099679883	0.158507429117646	Blattodea	Other Insecta	-12.5436366372474
Coptotermes_formosanus_1	Coptotermes_formosanus	1.03871672394316	0.162528980492566	0.156470938366694	Blattodea	Other Insecta	0.164258659412906
Coptotermes_formosanus_2	Coptotermes_formosanus	2.23526986331321	0.280885812505469	0.125660805934693	Blattodea	Other Insecta	1.19655313937005
Coptotermes_formosanus_3	Coptotermes_formosanus	4.12922097514967	0.475969447475239	0.115268582219189	Blattodea	Other Insecta	1.89395111183646
Coptotermes_formosanus_4	Coptotermes_formosanus	5.01556564359047	0.570553883873962	0.113756637719035	Blattodea	Other Insecta	0.886344668440805
Coptotermes_formosanus_5	Coptotermes_formosanus	5.55632097594374	0.626377068071441	0.112732340479134	Blattodea	Other Insecta	0.540755332353267
Coptotermes_formosanus_6	Coptotermes_formosanus	8.04326305650302	0.893697117556093	0.111111263087875	Blattodea	Other Insecta	2.48694208055928
Coptotermes_formosanus_7	Coptotermes_formosanus	8.63892909994158	0.953660865099391	0.110391097561599	Blattodea	Other Insecta	0.595666043438563
Coptotermes_formosanus_8	Coptotermes_formosanus	8.88712107467134	0.978497456744928	0.110102861041658	Blattodea	Other Insecta	0.24819197472976
Coptotermes_formosanus_9	Coptotermes_formosanus	9.19085777900926	1.01145507746117	0.110050128266722	Blattodea	Other Insecta	0.303736704337922
Corvus_cornix_0	Corvus_cornix	0.164666551428642	0.0157757307817633	0.0958041001338372	Aves	Aves	-9.02619122758062
Corvus_cornix_1	Corvus_cornix	0.369647835460038	0.0370105035718585	0.100123685360683	Aves	Aves	0.204981284031396
Corvus_cornix_2	Corvus_cornix	0.757409918795595	0.068809160190502	0.0908479787271862	Aves	Aves	0.387762083335557
Corvus_cornix_3	Corvus_cornix	0.878349744906156	0.0823496707362232	0.0937549890733122	Aves	Aves	0.120939826110561
Corvus_cornix_4	Corvus_cornix	1.06088929554092	0.099352125325652	0.0936498518207732	Aves	Aves	0.182539550634768
Corvus_cornix_5	Corvus_cornix	1.79458247369228	0.175863152564731	0.097996695689833	Aves	Aves	0.733693178151361
Corvus_cornix_6	Corvus_cornix	1.96619576369295	0.194203567189309	0.0987712265357303	Aves	Aves	0.171613290000661
Corvus_cornix_7	Corvus_cornix	2.26616598804231	0.224189119312806	0.0989288165543767	Aves	Aves	0.299970224349369
Corvus_cornix_8	Corvus_cornix	2.70443143785413	0.269326017482943	0.0995869274824891	Aves	Aves	0.438265449811814
Corvus_cornix_9	Corvus_cornix	3.37721010141613	0.36245232892453	0.107323002727176	Aves	Aves	0.672778663561999
Cottoperca_gobio_0	Cottoperca_gobio	0.285061026441817	0.0613063507030227	0.2150639512818	Teleostei	Teleostei	-3.09214907497431
Cottoperca_gobio_1	Cottoperca_gobio	0.375595613740809	0.0859486986402396	0.228833073379688	Teleostei	Teleostei	0.0905345872989919
Cottoperca_gobio_2	Cottoperca_gobio	0.403661842794417	0.0915346498246833	0.226760719296675	Teleostei	Teleostei	0.0280662290536078
Cottoperca_gobio_3	Cottoperca_gobio	0.487306475649733	0.108114805780982	0.221862033819335	Teleostei	Teleostei	0.0836446328553159
Cottoperca_gobio_4	Cottoperca_gobio	0.511841461043219	0.108115045648328	0.211227604399165	Teleostei	Teleostei	0.0245349853934864
Cottoperca_gobio_5	Cottoperca_gobio	0.553315180348765	0.114549402733787	0.207023784638593	Teleostei	Teleostei	0.0414737193055464
Cottoperca_gobio_6	Cottoperca_gobio	0.627756508093776	0.124567274411907	0.19843246992399	Teleostei	Teleostei	0.0744413277450107
Cottoperca_gobio_7	Cottoperca_gobio	0.683926888837556	0.130465685618958	0.190759696318865	Teleostei	Teleostei	0.0561703807437796
Cottoperca_gobio_8	Cottoperca_gobio	0.825002802357738	0.145920157285239	0.1768723171221	Teleostei	Teleostei	0.141075913520182
Cottoperca_gobio_9	Cottoperca_gobio	1.2466232207539	0.191566453062042	0.153668285551582	Teleostei	Teleostei	0.421620418396158
Crocodylus_porosus_0	Crocodylus_porosus	0.189231248930223	0.0201408025898701	0.106434865825447	Crocodylia	Other Vertebrates	-1.05739197182367
Crocodylus_porosus_1	Crocodylus_porosus	0.845895331796924	0.0993660090016219	0.117468444695799	Crocodylia	Other Vertebrates	0.656664082866701
Crocodylus_porosus_2	Crocodylus_porosus	1.01750862179759	0.117706423626201	0.115681008597504	Crocodylia	Other Vertebrates	0.171613290000661
Crocodylus_porosus_3	Crocodylus_porosus	1.31747884614695	0.147691975749697	0.112101971262485	Crocodylia	Other Vertebrates	0.299970224349368
Crocodylus_porosus_4	Crocodylus_porosus	1.75574429595877	0.192828873919834	0.109827424394129	Crocodylia	Other Vertebrates	0.438265449811814
Crocodylus_porosus_5	Crocodylus_porosus	2.42852295952077	0.285955185361421	0.117748602804171	Crocodylia	Other Vertebrates	0.672778663561998
Crocodylus_porosus_6	Crocodylus_porosus	3.10101651857194	0.381719281069788	0.123094888009682	Crocodylia	Other Vertebrates	0.672493559051172
Crocodylus_porosus_7	Crocodylus_porosus	6.20798231243599	0.691428411901235	0.111377316671175	Crocodylia	Other Vertebrates	3.10696579386405
Crocodylus_porosus_8	Crocodylus_porosus	7.07086651675958	0.773116077484009	0.109338236784918	Crocodylia	Other Vertebrates	0.862884204323588
Crocodylus_porosus_9	Crocodylus_porosus	7.63069457367749	0.832509555416562	0.109100101881728	Crocodylia	Other Vertebrates	0.559828056917919
Crotalus_tigris_0	Crotalus_tigris	0.281394382695455	0.0357198278476373	0.126938667024835	Lepidosauria	Other Vertebrates	-7.34930019098204
Crotalus_tigris_1	Crotalus_tigris	1.39029716659952	0.161105183281027	0.115878236071694	Lepidosauria	Other Vertebrates	1.10890278390407
Crotalus_tigris_2	Crotalus_tigris	1.3902988571927	0.16841074621133	0.121132766052462	Lepidosauria	Other Vertebrates	0.00000169059317989273
Crotalus_tigris_3	Crotalus_tigris	1.56286549183974	0.191206585737643	0.122343596896853	Lepidosauria	Other Vertebrates	0.172566634647035
Crotalus_tigris_4	Crotalus_tigris	2.29702846574626	0.277816754327266	0.120946152157069	Lepidosauria	Other Vertebrates	0.734162973906523
Crotalus_tigris_5	Crotalus_tigris	2.73529391555808	0.322953652497402	0.118069085980294	Lepidosauria	Other Vertebrates	0.438265449811814
Crotalus_tigris_6	Crotalus_tigris	3.40807257912007	0.41607996393899	0.122086591256345	Lepidosauria	Other Vertebrates	0.672778663561998
Crotalus_tigris_7	Crotalus_tigris	4.08056613817125	0.511844059647356	0.125434570183623	Lepidosauria	Other Vertebrates	0.672493559051172
Crotalus_tigris_8	Crotalus_tigris	7.1875319320353	0.821553190478803	0.114302544774387	Lepidosauria	Other Vertebrates	3.10696579386405
Crotalus_tigris_9	Crotalus_tigris	8.05041613635888	0.903240856061578	0.112198033090759	Lepidosauria	Other Vertebrates	0.862884204323588
Cryptotermes_secundus_0	Cryptotermes_secundus	0.731117744375815	0.110079024615409	0.150562649398405	Blattodea	Other Insecta	-7.31929839198307
Cryptotermes_secundus_1	Cryptotermes_secundus	0.895376403788721	0.133999905428091	0.149657624280783	Blattodea	Other Insecta	0.164258659412906
Cryptotermes_secundus_2	Cryptotermes_secundus	2.09192954315877	0.252356737440995	0.120633478439212	Blattodea	Other Insecta	1.19655313937005
Cryptotermes_secundus_3	Cryptotermes_secundus	3.98588065499522	0.447440372410765	0.112256339599636	Blattodea	Other Insecta	1.89395111183646
Cryptotermes_secundus_4	Cryptotermes_secundus	4.87222532343603	0.542024808809487	0.111247894509779	Blattodea	Other Insecta	0.886344668440805
Cryptotermes_secundus_5	Cryptotermes_secundus	5.4129806557893	0.597847993006967	0.110447095791402	Blattodea	Other Insecta	0.540755332353267
Cryptotermes_secundus_6	Cryptotermes_secundus	7.89992273634858	0.865168042491619	0.109516013177049	Blattodea	Other Insecta	2.48694208055928
Cryptotermes_secundus_7	Cryptotermes_secundus	8.49558877978714	0.925131790034916	0.108895547326397	Blattodea	Other Insecta	0.595666043438563
Cryptotermes_secundus_8	Cryptotermes_secundus	8.7437807545169	0.949968381680453	0.10864503678111	Blattodea	Other Insecta	0.24819197472976
Cryptotermes_secundus_9	Cryptotermes_secundus	9.04751745885482	0.982926002396691	0.108640409578287	Blattodea	Other Insecta	0.303736704337922
Culex_quinquefasciatus_0	Culex_quinquefasciatus	1.69075129324437	0.171556286511514	0.101467487972353	Diptera	Lepido Diptera	-7.35676616561044
Culex_quinquefasciatus_1	Culex_quinquefasciatus	2.55004837829308	0.275052430986351	0.107861652087739	Diptera	Lepido Diptera	0.859297085048701
Culex_quinquefasciatus_2	Culex_quinquefasciatus	5.22205256282886	0.536615138244216	0.102759428747214	Diptera	Lepido Diptera	2.67200418453578
Culex_quinquefasciatus_3	Culex_quinquefasciatus	7.41394511079065	0.762851335253387	0.102894116944984	Diptera	Lepido Diptera	2.19189254796179
Culex_quinquefasciatus_4	Culex_quinquefasciatus	8.1844276772083	0.840585514565064	0.102705472846427	Diptera	Lepido Diptera	0.77048256641766
Culex_quinquefasciatus_5	Culex_quinquefasciatus	8.85180629841174	0.918290857418091	0.103740505209977	Diptera	Lepido Diptera	0.667378621203433
Culex_quinquefasciatus_6	Culex_quinquefasciatus	11.338748378971	1.18561090690274	0.10456276718351	Diptera	Lepido Diptera	2.48694208055928
